id,password,is_superuser,username,is_staff,is_active,user_type,first_name,last_name,nick_name
889,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,vip_889,FALSE,TRUE,vip,VIP,889,
890,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,vip_890,FALSE,TRUE,vip,VIP,890,
891,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,vip_891,FALSE,TRUE,vip,VIP,891,
892,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,vip_892,FALSE,TRUE,vip,VIP,892,
893,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,vip_893,FALSE,TRUE,vip,VIP,893,
894,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,vip_894,FALSE,TRUE,vip,VIP,894,
895,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,vip_895,FALSE,TRUE,vip,VIP,895,
896,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,vip_896,FALSE,TRUE,vip,VIP,896,
897,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,vip_897,FALSE,TRUE,vip,VIP,897,
898,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,vip_898,FALSE,TRUE,vip,VIP,898,
899,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,vip_899,FALSE,TRUE,vip,VIP,899,
